Date,Record,Group,Tier,Range,IPA Target,IPA Actual,Alignment,Result,filename,Query Source,Analysis,Phase,Language,Participant,Speaker,Probe,Probe Type,IPA Alignment,Tiers,Notes,Orthography,IPA Target Words,IPA Actual Words,IPA Alignment Words,Accuracy
2020-10-21,227,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(4...5) ↔ (3...4); (0...5), (0...6), (0...5), (0...19), (0...2)",d,d,d:O↔d:O,"d ↔ d; verde, ˈbeɾde, beɾde, b↔b,e↔e,ɾ↔ɾ,d↔d,e↔e, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,d ↔ d,"verde, ˈbeɾde, beɾde, b↔b,e↔e,ɾ↔ɾ,d↔d,e↔e, LC",LC,verde,ˈbeɾde,beɾde,"b↔b,e↔e,ɾ↔ɾ,d↔d,e↔e",1.0
2020-10-21,228,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(0...1) ↔ (0...1); (0...6), (0...7), (0...6), (0...23), (0...2)",m,m,m:O↔m:O,"m ↔ m; mecate, meˈkate, mekade, m↔m,e↔e,k↔k,a↔a,t↔d,e↔e, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,m ↔ m,"mecate, meˈkate, mekade, m↔m,e↔e,k↔k,a↔a,t↔d,e↔e, LC",LC,mecate,meˈkate,mekade,"m↔m,e↔e,k↔k,a↔a,t↔d,e↔e",1.0
2020-10-21,228,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(3...4) ↔ (2...3); (0...6), (0...7), (0...6), (0...23), (0...2)",k,k,k:O↔k:O,"k ↔ k; mecate, meˈkate, mekade, m↔m,e↔e,k↔k,a↔a,t↔d,e↔e, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,k ↔ k,"mecate, meˈkate, mekade, m↔m,e↔e,k↔k,a↔a,t↔d,e↔e, LC",LC,mecate,meˈkate,mekade,"m↔m,e↔e,k↔k,a↔a,t↔d,e↔e",1.0
2020-10-21,228,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(5...6) ↔ (4...5); (0...6), (0...7), (0...6), (0...23), (0...2)",t,d,t:O↔d:O,"t ↔ d; mecate, meˈkate, mekade, m↔m,e↔e,k↔k,a↔a,t↔d,e↔e, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,t ↔ d,"mecate, meˈkate, mekade, m↔m,e↔e,k↔k,a↔a,t↔d,e↔e, LC",LC,mecate,meˈkate,mekade,"m↔m,e↔e,k↔k,a↔a,t↔d,e↔e",0.6470588235294118
2020-10-21,229,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(1...2) ↔ (0...1); (0...6), (0...7), (0...6), (0...23), (0...2)",t,t,t:O↔t:O,"t ↔ t; tuerca, ˈtweɾka, tweɾka, t↔t,w↔w,e↔e,ɾ↔ɾ,k↔k,a↔a, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,t ↔ t,"tuerca, ˈtweɾka, tweɾka, t↔t,w↔w,e↔e,ɾ↔ɾ,k↔k,a↔a, LC",LC,tuerca,ˈtweɾka,tweɾka,"t↔t,w↔w,e↔e,ɾ↔ɾ,k↔k,a↔a",1.0
2020-10-21,229,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(2...3) ↔ (1...2); (0...6), (0...7), (0...6), (0...23), (0...2)",w,w,w:O↔w:O,"w ↔ w; tuerca, ˈtweɾka, tweɾka, t↔t,w↔w,e↔e,ɾ↔ɾ,k↔k,a↔a, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,w ↔ w,"tuerca, ˈtweɾka, tweɾka, t↔t,w↔w,e↔e,ɾ↔ɾ,k↔k,a↔a, LC",LC,tuerca,ˈtweɾka,tweɾka,"t↔t,w↔w,e↔e,ɾ↔ɾ,k↔k,a↔a",1.0
2020-10-21,229,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(4...5) ↔ (3...4); (0...6), (0...7), (0...6), (0...23), (0...2)",ɾ,ɾ,ɾ:C↔ɾ:C,"ɾ ↔ ɾ; tuerca, ˈtweɾka, tweɾka, t↔t,w↔w,e↔e,ɾ↔ɾ,k↔k,a↔a, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ɾ ↔ ɾ,"tuerca, ˈtweɾka, tweɾka, t↔t,w↔w,e↔e,ɾ↔ɾ,k↔k,a↔a, LC",LC,tuerca,ˈtweɾka,tweɾka,"t↔t,w↔w,e↔e,ɾ↔ɾ,k↔k,a↔a",1.0
2020-10-21,229,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(5...6) ↔ (4...5); (0...6), (0...7), (0...6), (0...23), (0...2)",k,k,k:O↔k:O,"k ↔ k; tuerca, ˈtweɾka, tweɾka, t↔t,w↔w,e↔e,ɾ↔ɾ,k↔k,a↔a, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,k ↔ k,"tuerca, ˈtweɾka, tweɾka, t↔t,w↔w,e↔e,ɾ↔ɾ,k↔k,a↔a, LC",LC,tuerca,ˈtweɾka,tweɾka,"t↔t,w↔w,e↔e,ɾ↔ɾ,k↔k,a↔a",1.0
2020-10-21,230,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(1...2) ↔ (0...1); (0...5), (0...6), (0...3), (0...19), (0...2)",f,f,f:O↔f:O,"f ↔ f; fuera, ˈfweɾa, fea, f↔f,w↔∅,e↔e,ɾ↔∅,a↔a, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,f ↔ f,"fuera, ˈfweɾa, fea, f↔f,w↔∅,e↔e,ɾ↔∅,a↔a, LC",LC,fuera,ˈfweɾa,fea,"f↔f,w↔∅,e↔e,ɾ↔∅,a↔a",1.0
2020-10-21,230,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(2...3) ↔ (0...0); (0...5), (0...6), (0...3), (0...19), (0...2)",w,,w:O↔∅,"w ↔ ∅; fuera, ˈfweɾa, fea, f↔f,w↔∅,e↔e,ɾ↔∅,a↔a, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,w ↔ ∅,"fuera, ˈfweɾa, fea, f↔f,w↔∅,e↔e,ɾ↔∅,a↔a, LC",LC,fuera,ˈfweɾa,fea,"f↔f,w↔∅,e↔e,ɾ↔∅,a↔a",0.0
2020-10-21,230,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(4...5) ↔ (0...0); (0...5), (0...6), (0...3), (0...19), (0...2)",ɾ,,ɾ:O↔∅,"ɾ ↔ ∅; fuera, ˈfweɾa, fea, f↔f,w↔∅,e↔e,ɾ↔∅,a↔a, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ɾ ↔ ∅,"fuera, ˈfweɾa, fea, f↔f,w↔∅,e↔e,ɾ↔∅,a↔a, LC",LC,fuera,ˈfweɾa,fea,"f↔f,w↔∅,e↔e,ɾ↔∅,a↔a",0.0
2020-10-21,231,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(1...2) ↔ (0...1); (0...4), (0...5), (0...4), (0...15), (0...2)",ʝ,ʝ,ʝ:O↔ʝ:O,"ʝ ↔ ʝ; yoyo, ˈʝoʝo, ʝoʝo, ʝ↔ʝ,o↔o,ʝ↔ʝ,o↔o, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ʝ ↔ ʝ,"yoyo, ˈʝoʝo, ʝoʝo, ʝ↔ʝ,o↔o,ʝ↔ʝ,o↔o, LC",LC,yoyo,ˈʝoʝo,ʝoʝo,"ʝ↔ʝ,o↔o,ʝ↔ʝ,o↔o",1.0
2020-10-21,231,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(3...4) ↔ (2...3); (0...4), (0...5), (0...4), (0...15), (0...2)",ʝ,ʝ,ʝ:O↔ʝ:O,"ʝ ↔ ʝ; yoyo, ˈʝoʝo, ʝoʝo, ʝ↔ʝ,o↔o,ʝ↔ʝ,o↔o, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ʝ ↔ ʝ,"yoyo, ˈʝoʝo, ʝoʝo, ʝ↔ʝ,o↔o,ʝ↔ʝ,o↔o, LC",LC,yoyo,ˈʝoʝo,ʝoʝo,"ʝ↔ʝ,o↔o,ʝ↔ʝ,o↔o",1.0
2020-10-21,232,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(0...1) ↔ (0...1); (0...6), (0...7), (0...6), (0...23), (0...2)",p,p,p:O↔p:O,"p ↔ p; pulmón, pulˈmon, pulbon, p↔p,u↔u,l↔l,m↔b,o↔o,n↔n, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,p ↔ p,"pulmón, pulˈmon, pulbon, p↔p,u↔u,l↔l,m↔b,o↔o,n↔n, LC",LC,pulmón,pulˈmon,pulbon,"p↔p,u↔u,l↔l,m↔b,o↔o,n↔n",1.0
2020-10-21,232,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(2...3) ↔ (2...3); (0...6), (0...7), (0...6), (0...23), (0...2)",l,l,l:C↔l:C,"l ↔ l; pulmón, pulˈmon, pulbon, p↔p,u↔u,l↔l,m↔b,o↔o,n↔n, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,l ↔ l,"pulmón, pulˈmon, pulbon, p↔p,u↔u,l↔l,m↔b,o↔o,n↔n, LC",LC,pulmón,pulˈmon,pulbon,"p↔p,u↔u,l↔l,m↔b,o↔o,n↔n",1.0
2020-10-21,232,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(4...5) ↔ (3...4); (0...6), (0...7), (0...6), (0...23), (0...2)",m,b,m:O↔b:O,"m ↔ b; pulmón, pulˈmon, pulbon, p↔p,u↔u,l↔l,m↔b,o↔o,n↔n, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,m ↔ b,"pulmón, pulˈmon, pulbon, p↔p,u↔u,l↔l,m↔b,o↔o,n↔n, LC",LC,pulmón,pulˈmon,pulbon,"p↔p,u↔u,l↔l,m↔b,o↔o,n↔n",0.5
2020-10-21,232,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(6...7) ↔ (5...6); (0...6), (0...7), (0...6), (0...23), (0...2)",n,n,n:C↔n:C,"n ↔ n; pulmón, pulˈmon, pulbon, p↔p,u↔u,l↔l,m↔b,o↔o,n↔n, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,n ↔ n,"pulmón, pulˈmon, pulbon, p↔p,u↔u,l↔l,m↔b,o↔o,n↔n, LC",LC,pulmón,pulˈmon,pulbon,"p↔p,u↔u,l↔l,m↔b,o↔o,n↔n",1.0
2020-10-21,233,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(1...2) ↔ (0...1); (0...5), (0...6), (0...5), (0...19), (0...2)",ɡ,ɡ,ɡ:O↔g:O,"ɡ ↔ g; gordo, ˈɡoɾdo, goɾdo, ɡ↔g,o↔o,ɾ↔ɾ,d↔d,o↔o, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ɡ ↔ g,"gordo, ˈɡoɾdo, goɾdo, ɡ↔g,o↔o,ɾ↔ɾ,d↔d,o↔o, LC",LC,gordo,ˈɡoɾdo,goɾdo,"ɡ↔g,o↔o,ɾ↔ɾ,d↔d,o↔o",1.0
2020-10-21,233,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(3...4) ↔ (2...3); (0...5), (0...6), (0...5), (0...19), (0...2)",ɾ,ɾ,ɾ:C↔ɾ:C,"ɾ ↔ ɾ; gordo, ˈɡoɾdo, goɾdo, ɡ↔g,o↔o,ɾ↔ɾ,d↔d,o↔o, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ɾ ↔ ɾ,"gordo, ˈɡoɾdo, goɾdo, ɡ↔g,o↔o,ɾ↔ɾ,d↔d,o↔o, LC",LC,gordo,ˈɡoɾdo,goɾdo,"ɡ↔g,o↔o,ɾ↔ɾ,d↔d,o↔o",1.0
2020-10-21,233,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(4...5) ↔ (3...4); (0...5), (0...6), (0...5), (0...19), (0...2)",d,d,d:O↔d:O,"d ↔ d; gordo, ˈɡoɾdo, goɾdo, ɡ↔g,o↔o,ɾ↔ɾ,d↔d,o↔o, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,d ↔ d,"gordo, ˈɡoɾdo, goɾdo, ɡ↔g,o↔o,ɾ↔ɾ,d↔d,o↔o, LC",LC,gordo,ˈɡoɾdo,goɾdo,"ɡ↔g,o↔o,ɾ↔ɾ,d↔d,o↔o",1.0
2020-10-21,234,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(1...2) ↔ (0...1); (0...5), (0...6), (0...5), (0...19), (0...2)",n,n,n:O↔n:O,"n ↔ n; nueve, ˈnwebe, nwebe, n↔n,w↔w,e↔e,b↔b,e↔e, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,n ↔ n,"nueve, ˈnwebe, nwebe, n↔n,w↔w,e↔e,b↔b,e↔e, LC",LC,nueve,ˈnwebe,nwebe,"n↔n,w↔w,e↔e,b↔b,e↔e",1.0
2020-10-21,234,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(2...3) ↔ (1...2); (0...5), (0...6), (0...5), (0...19), (0...2)",w,w,w:O↔w:O,"w ↔ w; nueve, ˈnwebe, nwebe, n↔n,w↔w,e↔e,b↔b,e↔e, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,w ↔ w,"nueve, ˈnwebe, nwebe, n↔n,w↔w,e↔e,b↔b,e↔e, LC",LC,nueve,ˈnwebe,nwebe,"n↔n,w↔w,e↔e,b↔b,e↔e",1.0
2020-10-21,234,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(4...5) ↔ (3...4); (0...5), (0...6), (0...5), (0...19), (0...2)",b,b,b:O↔b:O,"b ↔ b; nueve, ˈnwebe, nwebe, n↔n,w↔w,e↔e,b↔b,e↔e, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,b ↔ b,"nueve, ˈnwebe, nwebe, n↔n,w↔w,e↔e,b↔b,e↔e, LC",LC,nueve,ˈnwebe,nwebe,"n↔n,w↔w,e↔e,b↔b,e↔e",1.0
2020-10-21,235,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(2...3) ↔ (1...2); (0...5), (0...6), (0...5), (0...19), (0...2)",ɾ,ɾ,ɾ:C↔ɾ:C,"ɾ ↔ ɾ; árbol, ˈaɾbol, aɾbol, a↔a,ɾ↔ɾ,b↔b,o↔o,l↔l, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ɾ ↔ ɾ,"árbol, ˈaɾbol, aɾbol, a↔a,ɾ↔ɾ,b↔b,o↔o,l↔l, LC",LC,árbol,ˈaɾbol,aɾbol,"a↔a,ɾ↔ɾ,b↔b,o↔o,l↔l",1.0
2020-10-21,235,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(3...4) ↔ (2...3); (0...5), (0...6), (0...5), (0...19), (0...2)",b,b,b:O↔b:O,"b ↔ b; árbol, ˈaɾbol, aɾbol, a↔a,ɾ↔ɾ,b↔b,o↔o,l↔l, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,b ↔ b,"árbol, ˈaɾbol, aɾbol, a↔a,ɾ↔ɾ,b↔b,o↔o,l↔l, LC",LC,árbol,ˈaɾbol,aɾbol,"a↔a,ɾ↔ɾ,b↔b,o↔o,l↔l",1.0
2020-10-21,235,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(5...6) ↔ (4...5); (0...5), (0...6), (0...5), (0...19), (0...2)",l,l,l:C↔l:C,"l ↔ l; árbol, ˈaɾbol, aɾbol, a↔a,ɾ↔ɾ,b↔b,o↔o,l↔l, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,l ↔ l,"árbol, ˈaɾbol, aɾbol, a↔a,ɾ↔ɾ,b↔b,o↔o,l↔l, LC",LC,árbol,ˈaɾbol,aɾbol,"a↔a,ɾ↔ɾ,b↔b,o↔o,l↔l",1.0
2020-10-21,236,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(2...3) ↔ (0...0); (0...7), (0...8), (0...5), (0...27), (0...3)",ɾ,,ɾ:C↔∅,"ɾ ↔ ∅; árboles, ˈaɾboles, abole, a↔a,ɾ↔∅,b↔b,o↔o,l↔l,e↔e,s↔∅, LC ",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ɾ ↔ ∅,"árboles, ˈaɾboles, abole, a↔a,ɾ↔∅,b↔b,o↔o,l↔l,e↔e,s↔∅, LC",LC ,árboles,ˈaɾboles,abole,"a↔a,ɾ↔∅,b↔b,o↔o,l↔l,e↔e,s↔∅",0.0
2020-10-21,236,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(3...4) ↔ (1...2); (0...7), (0...8), (0...5), (0...27), (0...3)",b,b,b:O↔b:O,"b ↔ b; árboles, ˈaɾboles, abole, a↔a,ɾ↔∅,b↔b,o↔o,l↔l,e↔e,s↔∅, LC ",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,b ↔ b,"árboles, ˈaɾboles, abole, a↔a,ɾ↔∅,b↔b,o↔o,l↔l,e↔e,s↔∅, LC",LC ,árboles,ˈaɾboles,abole,"a↔a,ɾ↔∅,b↔b,o↔o,l↔l,e↔e,s↔∅",1.0
2020-10-21,236,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(5...6) ↔ (3...4); (0...7), (0...8), (0...5), (0...27), (0...3)",l,l,l:O↔l:O,"l ↔ l; árboles, ˈaɾboles, abole, a↔a,ɾ↔∅,b↔b,o↔o,l↔l,e↔e,s↔∅, LC ",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,l ↔ l,"árboles, ˈaɾboles, abole, a↔a,ɾ↔∅,b↔b,o↔o,l↔l,e↔e,s↔∅, LC",LC ,árboles,ˈaɾboles,abole,"a↔a,ɾ↔∅,b↔b,o↔o,l↔l,e↔e,s↔∅",1.0
2020-10-21,236,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(7...8) ↔ (0...0); (0...7), (0...8), (0...5), (0...27), (0...3)",s,,s:C↔∅,"s ↔ ∅; árboles, ˈaɾboles, abole, a↔a,ɾ↔∅,b↔b,o↔o,l↔l,e↔e,s↔∅, LC ",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,s ↔ ∅,"árboles, ˈaɾboles, abole, a↔a,ɾ↔∅,b↔b,o↔o,l↔l,e↔e,s↔∅, LC",LC ,árboles,ˈaɾboles,abole,"a↔a,ɾ↔∅,b↔b,o↔o,l↔l,e↔e,s↔∅",0.0
2020-10-21,237,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(0...1) ↔ (0...1); (0...7), (0...8), (0...7), (0...27), (0...2)",k,k,k:O↔k:O,"k ↔ k; camarón, kamaˈɾon, kamadon, k↔k,a↔a,m↔m,a↔a,ɾ↔d,o↔o,n↔n, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,k ↔ k,"camarón, kamaˈɾon, kamadon, k↔k,a↔a,m↔m,a↔a,ɾ↔d,o↔o,n↔n, LC",LC,camarón,kamaˈɾon,kamadon,"k↔k,a↔a,m↔m,a↔a,ɾ↔d,o↔o,n↔n",1.0
2020-10-21,237,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(2...3) ↔ (2...3); (0...7), (0...8), (0...7), (0...27), (0...2)",m,m,m:O↔m:O,"m ↔ m; camarón, kamaˈɾon, kamadon, k↔k,a↔a,m↔m,a↔a,ɾ↔d,o↔o,n↔n, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,m ↔ m,"camarón, kamaˈɾon, kamadon, k↔k,a↔a,m↔m,a↔a,ɾ↔d,o↔o,n↔n, LC",LC,camarón,kamaˈɾon,kamadon,"k↔k,a↔a,m↔m,a↔a,ɾ↔d,o↔o,n↔n",1.0
2020-10-21,237,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(5...6) ↔ (4...5); (0...7), (0...8), (0...7), (0...27), (0...2)",ɾ,d,ɾ:O↔d:O,"ɾ ↔ d; camarón, kamaˈɾon, kamadon, k↔k,a↔a,m↔m,a↔a,ɾ↔d,o↔o,n↔n, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,ɾ ↔ d,"camarón, kamaˈɾon, kamadon, k↔k,a↔a,m↔m,a↔a,ɾ↔d,o↔o,n↔n, LC",LC,camarón,kamaˈɾon,kamadon,"k↔k,a↔a,m↔m,a↔a,ɾ↔d,o↔o,n↔n",0.5882352941176471
2020-10-21,237,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(7...8) ↔ (6...7); (0...7), (0...8), (0...7), (0...27), (0...2)",n,n,n:C↔n:C,"n ↔ n; camarón, kamaˈɾon, kamadon, k↔k,a↔a,m↔m,a↔a,ɾ↔d,o↔o,n↔n, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,n ↔ n,"camarón, kamaˈɾon, kamadon, k↔k,a↔a,m↔m,a↔a,ɾ↔d,o↔o,n↔n, LC",LC,camarón,kamaˈɾon,kamadon,"k↔k,a↔a,m↔m,a↔a,ɾ↔d,o↔o,n↔n",1.0
2020-10-21,238,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(0...1) ↔ (0...1); (0...9), (0...10), (0...9), (0...35), (0...2)",k,k,k:O↔k:O,"k ↔ k; camarones, kamaˈɾones, kamazones, k↔k,a↔a,m↔m,a↔a,ɾ↔z,o↔o,n↔n,e↔e,s↔s, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,k ↔ k,"camarones, kamaˈɾones, kamazones, k↔k,a↔a,m↔m,a↔a,ɾ↔z,o↔o,n↔n,e↔e,s↔s, LC",LC,camarones,kamaˈɾones,kamazones,"k↔k,a↔a,m↔m,a↔a,ɾ↔z,o↔o,n↔n,e↔e,s↔s",1.0
2020-10-21,238,1,"IPA Target ↔ IPA Actual; Orthography (Group), IPA Target (Group), IPA Actual (Group), Alignment (Group), Notes (Group)","(2...3) ↔ (2...3); (0...9), (0...10), (0...9), (0...35), (0...2)",m,m,m:O↔m:O,"m ↔ m; camarones, kamaˈɾones, kamazones, k↔k,a↔a,m↔m,a↔a,ɾ↔z,o↔o,n↔n,e↔e,s↔s, LC",S401.S401_EFE-A_Pre_05_20_2024.csv,Queries_Target_v2,Consonants,Pre,Spanish,S401,S401,EFE-A,Pre,m ↔ m,"camarones, kamaˈɾones, kamazones, k↔k,a↔a,m↔m,a↔a,ɾ↔z,o↔o,n↔n,e↔e,s↔s, LC",LC,camarones,kamaˈɾones,kamazones,"k↔k,a↔a,m↔m,a↔a,ɾ↔z,o↔o,n↔n,e↔e,s↔s",1.0
